"","date","new_cases_clarke","cases_cum_clarke","X7_day_ave_clarke","wrf","collection_num","target","mean_copy_num_uL_rxn","mean_copy_num_L","sd_L","mean_total_copies","sd_total_copies"
"1053",2021-09-07,45,15803,87,"NO",111,"N1",0.632323875139197,541991.892976454,172379.194064646,11407238115651.5,3628044143023.64
"1054",2021-09-07,45,15803,87,"NO",111,"N2",0.443380611052456,380040.523759248,220850.700468713,7998667146681.83,4648218102340.68
"1055",2021-09-08,124,15927,90,"CC",112,"N1",1.22447213561838,1049547.54481575,504399.653769205,6793774889471.92,3265004733670.37
"1056",2021-09-08,124,15927,90,"CC",112,"N2",0.844851656200173,724158.562457291,442452.201638469,4687515379288.59,2864015710513.32
"1057",2021-09-08,124,15927,90,"MI",112,"N1",0.734332978709869,629428.267465602,195933.578612276,7695940307168.7,2395655236841.47
"1058",2021-09-08,124,15927,90,"MI",112,"N2",0.49034169666988,420292.882859897,103865.159753359,5138868247912.58,1269946252453.73
"1059",2021-09-08,124,15927,90,"NO",112,"N1",0.739126970569256,633537.403345077,460746.543832556,14173355037999.2,10307717135231.2
"1060",2021-09-08,124,15927,90,"NO",112,"N2",0.504811666930369,432695.714511745,498776.525494131,9680170346399.14,11158515255961.1
"1061",2021-09-09,104,16031,93,NA,NA,NA,NA,NA,NA,NA,NA
"1062",2021-09-10,70,16101,75,NA,NA,NA,NA,NA,NA,NA,NA
"1063",2021-09-11,42,16143,67,NA,NA,NA,NA,NA,NA,NA,NA
"1064",2021-09-12,40,16183,68,NA,NA,NA,NA,NA,NA,NA,NA
"1065",2021-09-13,34,16217,66,"CC",113,"N1",0.708308601181624,607121.658155678,208068.084024497,3700109077558.53,1268073039574.94
"1066",2021-09-13,34,16217,66,"CC",113,"N2",0.148856244768075,127591.066944064,132372.219924751,777605046160.377,806743831290.819
"1067",2021-09-13,34,16217,66,"MI",113,"N1",0.591509184064019,507007.872054873,218782.034705446,6237506174104.52,2691584031481.61
"1068",2021-09-13,34,16217,66,"MI",113,"N2",0.521272220309299,446804.760265113,434430.661164926,5496852424554.28,5344619049511.05
"1069",2021-09-13,34,16217,66,"NO",113,"N1",0.378693016921622,324594.014504247,145048.034289286,7151158713547.12,3195565746567.81
"1070",2021-09-13,34,16217,66,"NO",113,"N2",0.270705076049821,232032.922328418,174760.127188018,5111937313055.28,3850155426402.19
"1071",2021-09-14,136,16353,79,NA,NA,NA,NA,NA,NA,NA,NA
"1072",2021-09-15,34,16387,66,"CC",114,"N1",0.777767456781179,666657.820098153,130239.725154005,3785359768166.63,739516136992.836
"1073",2021-09-15,34,16387,66,"CC",114,"N2",0.719240156850261,616491.563014509,248957.89713896,3500509991326.13,1413611570113.19
"1074",2021-09-15,34,16387,66,"MI",114,"N1",0.458810717462077,393266.329253209,177308.336558272,4808417974201.4,2167926743440.09
"1075",2021-09-15,34,16387,66,"MI",114,"N2",0.409770400822204,351231.772133317,269185.594793312,4294466728040.31,3291298430908.57
"1076",2021-09-15,34,16387,66,"NO",114,"N1",0.469414007411088,402354.863495219,251674.529735073,8925237805605.33,5582770910202.03
"1077",2021-09-15,34,16387,66,"NO",114,"N2",0.413174461766405,354149.538656918,162933.708888198,7855923062045.9,3614277421040.09
"1078",2021-09-16,30,16417,55,NA,NA,NA,NA,NA,NA,NA,NA
"1079",2021-09-17,31,16448,50,NA,NA,NA,NA,NA,NA,NA,NA
"1080",2021-09-18,121,16569,61,NA,NA,NA,NA,NA,NA,NA,NA
"1081",2021-09-19,31,16600,60,NA,NA,NA,NA,NA,NA,NA,NA
"1082",2021-09-20,41,16641,61,"CC",115,"N1",0.274104834132156,234947.000684705,137237.304137378,1458567990413.5,851979120065.663
"1083",2021-09-20,41,16641,61,"CC",115,"N2",0.352534434842311,302172.37272198,117909.994905239,1875907967137.84,731993785055.353
